Edad,Genero,NivelEducativo,RamaPrincipal,AñosExperiencia,AñosExperienciaPro,HaTrabajadoCon,PuntajesTecnologias,HabilidadesComputacionales,SalarioAnterior,Puntaje,Contratacion
36,Mujer,Universitario,Análisis de Datos,7,2,SQL|Angular,10,3.0,1357624.8,1.4403414142992779,0
36,Hombre,Universitario,Desarrollo,8,1,Java,5,1.9,1394820.0,1.5347434385727243,0
22,No Binario,Universitario,Soporte,4,4,Java|Kubernetes,13,3.9,1497697.2000000002,1.422124628038845,0
24,No Binario,Universitario,Análisis de Datos,5,5,Java,6,2.9,1234612.5000000002,1.2856345012964376,0
34,Mujer,Universitario,Desarrollo,7,7,R,6,3.3,1478841.3,1.4707572702737344,0
34,Hombre,Técnico,Ciberseguridad,13,1,Node.js|React|Docker|SQL,15,3.1,1863892.8000000003,2.101642207029953,1
37,Hombre,Doctorado,Desarrollo,15,4,C++,10,3.9,4381916.000000001,2.4930866202595214,1
40,Mujer,Universitario,Desarrollo,9,9,Node.js|SQL|Docker,17,5.6,2460694.9499999997,2.772291722355413,1
38,Hombre,Técnico,Infraestructura,9,5,Angular,1,1.8,1112904.0,1.0228445425474522,0
41,Hombre,Magister,Soporte,13,11,SQL|Angular,9,5.1,4191323.4000000004,2.7925015468661463,1
35,Hombre,Universitario,Desarrollo,9,9,R|JavaScript,11,4.6,2835764.9999999995,2.5459100590433525,1
27,Mujer,Técnico,Infraestructura,9,4,Angular|Java,11,3.0,1179050.448,1.141904550772699,0
31,Mujer,Universitario,Infraestructura,10,10,Java|JavaScript|Python,29,7.9,3434467.5,3.5846767894735785,1
30,Hombre,Universitario,Soporte,12,7,SQL|React,18,5.4,3581759.9999999995,2.7880605645911705,1
42,Hombre,Magister,Desarrollo,13,6,Docker|JavaScript|Node.js,17,5.4,4459217.399999999,4.0084789759781705,1
38,Hombre,Técnico,Ciberseguridad,9,5,Node.js|R|SQL,15,3.7,1911912.0,2.0012131973872496,1
32,No Binario,Universitario,Ciberseguridad,8,7,Docker|JavaScript|React|Python,9,3.8,1722172.2,1.9767146125431128,1
41,Hombre,Universitario,Ciberseguridad,15,1,Node.js|AWS|React|SQL,23,5.0,3680775.0,3.749715161346239,1
24,Hombre,Técnico,Soporte,6,6,JavaScript,2,2.1,1110345.6,0.8816567171627272,0
34,Mujer,Doctorado,Soporte,14,7,Angular|React,18,6.3,4665584.176000001,2.78900582845731,1
25,Mujer,Universitario,Desarrollo,4,3,Angular,1,1.6,786560.4,0.7335471585089168,0
31,Mujer,Técnico,Infraestructura,6,0,React|Python|Java,13,2.6,952492.32,1.2051956429919857,0
30,Mujer,Universitario,Desarrollo,7,4,Kubernetes|Angular|Docker|SQL,29,6.7,2654641.35,3.7016476027766503,1
38,Hombre,Magister,Desarrollo,14,7,React|R,13,4.9,4207928.400000001,3.3787332492496205,1
36,Hombre,Técnico,Infraestructura,13,6,JavaScript|Docker|AWS|R,22,4.9,2708164.8,2.983732456130909,1
38,Mujer,Técnico,Desarrollo,8,6,AWS|Angular|JavaScript,16,4.0,1436065.3439999998,1.736174674774091,1
28,Mujer,Técnico,Infraestructura,7,7,AWS|R,5,2.7,1004642.3520000001,1.0893681466218779,0
35,Mujer,Técnico,Análisis de Datos,13,1,SQL|Angular|R|Kubernetes,25,4.5,1834732.9440000001,1.969993900458654,1
32,Mujer,Universitario,Desarrollo,9,5,Docker,3,2.4,1236857.25,1.425053218750297,0
26,Hombre,Universitario,Soporte,8,7,AWS,9,3.8,2359140.0,1.9138952333366936,1
30,Hombre,Técnico,Infraestructura,10,7,AWS|JavaScript|R,22,5.0,2532816.0,2.896573713868534,1
31,Mujer,Técnico,Ciberseguridad,10,9,Angular,5,3.0,1219707.36,1.2778254504555433,0
40,Hombre,Técnico,Soporte,9,5,R|Python|C++|Kubernetes,15,3.7,1911912.0,2.001456640060649,1
34,Mujer,Magister,Desarrollo,14,6,React|Docker|Angular,18,5.6,3454616.3760000006,3.1322556682521316,1
26,Mujer,Técnico,Infraestructura,8,3,C++,7,2.3,929218.7520000001,1.0517619358101948,0
31,Mujer,Doctorado,Infraestructura,11,7,Kubernetes|Java|SQL,11,4.9,3396600.064,2.4157086047533793,1
45,Hombre,Universitario,Desarrollo,12,2,Node.js|Docker|JavaScript|Python,16,4.0,2794560.0,2.828394971814571,1
35,Hombre,Técnico,Soporte,12,8,Node.js|Java,12,3.8,2147481.6,1.5853774495091195,0
33,Hombre,Magister,Soporte,11,10,Kubernetes|Python|Node.js,16,6.2,4667112.0,4.049820600441525,1
37,Hombre,Universitario,Desarrollo,10,7,JavaScript|C++|Node.js|Docker,15,4.9,3081150.0,2.925858688071009,1
38,Hombre,Universitario,Desarrollo,9,9,Angular,7,3.9,2479065.0,2.187318071141842,1
32,Hombre,Doctorado,Infraestructura,11,4,Docker|SQL,10,3.9,3881125.6000000006,2.5246072574900857,1
37,Hombre,Técnico,Desarrollo,14,1,R|Docker|Angular,18,3.5,2121110.4000000004,2.128769544139405,1
33,Hombre,Técnico,Ciberseguridad,11,5,Docker|Kubernetes,9,2.9,1677720.0000000002,2.2035870859969346,1
38,Hombre,Universitario,Desarrollo,10,3,R|C++,3,2.0,1531350.0,1.4856004060464891,0
35,Hombre,Técnico,Infraestructura,7,4,JavaScript|SQL,15,3.6,1716292.8,1.6587741336935542,0
37,Hombre,Técnico,Desarrollo,14,0,AWS|Kubernetes|SQL|Python,22,3.9,2308464.0000000005,2.9785676745102934,1
28,Mujer,Técnico,Desarrollo,6,6,Node.js|SQL|React,28,5.7,1781720.928,2.4325060073894167,1
30,Hombre,Técnico,Ciberseguridad,10,6,Java|Docker|Kubernetes|Angular,16,4.0,2107728.0,2.1301931366645652,1
39,Hombre,Universitario,Infraestructura,11,9,AWS|Kubernetes|Angular,19,6.0,3793934.9999999995,3.4986201750992256,1
34,Hombre,Técnico,Análisis de Datos,10,8,Docker|AWS|C++|React,26,5.8,2839824.0,4.048817574478788,1
33,Mujer,Universitario,Soporte,7,5,C++|R|Python|AWS,27,6.5,2606154.75,2.9203301536154878,1
33,Hombre,Universitario,Desarrollo,10,9,Node.js|R|Angular|Java,13,4.9,3118050.0,2.682682216127388,1
39,Hombre,Universitario,Desarrollo,10,9,Python|Java|Kubernetes|AWS,14,5.1,3210299.9999999995,3.270035013035083,1
31,Hombre,Técnico,Soporte,9,4,Docker,4,2.0,1215633.6,0.9886441020883201,0
34,Hombre,Universitario,Soporte,11,6,Kubernetes,4,2.8,2020890.0,1.6835128250609857,0
38,Hombre,Técnico,Soporte,12,12,Python|Java|R|Angular,24,6.2,3205478.4,2.50176175265217,1
40,Hombre,Universitario,Desarrollo,9,7,Docker,10,4.0,2532570.0,2.7624374759390107,1
32,Hombre,Magister,Análisis de Datos,9,2,AWS|React|R,15,4.1,3118271.4000000004,3.2075876047864536,1
41,Mujer,Universitario,Desarrollo,13,1,AWS,4,1.7,1125966.5999999999,1.5389460083539155,0
31,No Binario,Universitario,Soporte,12,0,AWS|Angular|Docker|Kubernetes,9,2.4,1364808.0,1.1694722060518525,0
29,Hombre,Universitario,Soporte,7,0,React,10,2.5,1660500.0,1.3331240382296503,0
36,Hombre,Técnico,Desarrollo,10,4,C++,8,2.6,1493712.0,1.5734952072691952,0
30,Mujer,Universitario,Soporte,12,5,C++|JavaScript|R,19,5.2,2514120.0,2.338199924066375,1
37,Hombre,Magister,Desarrollo,10,2,Angular,9,3.0,2495178.0,2.0746314355757858,1
34,Hombre,Técnico,Análisis de Datos,9,3,Docker,1,1.5,975931.2,1.07104502334503,0
35,Hombre,Universitario,Desarrollo,10,2,Node.js|SQL,14,3.7,2435399.9999999995,2.338282590100173,1
30,Hombre,Magister,Análisis de Datos,9,0,Python,4,1.6,1540944.0,1.5230232516324211,0
34,No Binario,Doctorado,Desarrollo,13,5,Python|SQL|AWS,16,5.4,3954710.76,3.207628389055375,1
26,Mujer,Universitario,Soporte,7,7,R|Java|C++,15,4.9,2024315.55,1.6744395626641708,0
26,Mujer,Universitario,Infraestructura,4,3,React|Angular|Java|Node.js,18,4.6,1702418.4,1.829120475443255,1
36,Hombre,Técnico,Infraestructura,13,10,JavaScript|React,8,3.6,2110680.0,1.7460726721106368,1
43,Hombre,Doctorado,Desarrollo,16,6,React|Angular|C++|Docker,23,7.1,7507526.4,4.920073515927746,1
33,Hombre,Técnico,Soporte,10,9,C++|Docker,14,4.3,2202192.0,1.7422035429700948,1
38,Hombre,Universitario,Desarrollo,8,6,Docker|SQL|Python,17,5.0,2944620.0,3.448231945070467,1
40,Hombre,Técnico,Infraestructura,11,8,SQL|Angular|Kubernetes|Java,34,6.9,3422548.8000000003,3.4040794153339196,1
36,Mujer,Técnico,Desarrollo,12,0,Docker,1,1.0,620628.48,0.76252811165499,0
30,Mujer,Universitario,Análisis de Datos,7,7,React|SQL|R,8,3.7,1600057.7999999996,1.7459590502880482,1
29,Hombre,Doctorado,Desarrollo,11,6,Docker|SQL|C++,12,4.8,4619322.399999999,3.1127183511572483,1
18,No Binario,Técnico,Desarrollo,0,0,Docker|JavaScript|C++|R,17,3.2,847617.6000000001,0.9972298927178035,0
30,Mujer,Universitario,Desarrollo,12,4,React|SQL|Angular,22,5.5,2643417.6,2.639260869307572,1
40,Hombre,Técnico,Infraestructura,9,9,Angular,9,3.6,1843425.5999999996,1.7917456684395048,1
29,Hombre,Técnico,Desarrollo,5,5,SQL|Python|React|Angular,18,4.1,1795800.0000000002,2.2575698582041457,1
38,Hombre,Universitario,Infraestructura,11,2,SQL|C++|React|AWS,26,5.7,3660480.0,3.275861434929232,1
30,Hombre,Universitario,Soporte,10,10,Angular|C++,12,5.0,3136500.0,2.2097074297998236,1
35,Hombre,Técnico,Soporte,12,1,Angular|Node.js|Java,18,3.5,1996339.2,1.4167682357718598,0
35,Mujer,Técnico,Infraestructura,8,1,Angular,4,1.5,711998.784,0.6691481189385222,0
31,Hombre,Técnico,Desarrollo,12,11,SQL,7,3.6,2059315.2000000002,1.806142802049537,1
35,Hombre,Técnico,Ciberseguridad,8,7,Python|React|AWS|Java,25,5.5,2529273.5999999996,3.78682440318997,1
32,Hombre,Doctorado,Desarrollo,14,6,SQL,1,2.5,3042265.6000000006,2.151795028840345,1
38,Hombre,Magister,Soporte,13,3,Node.js|R|Java,17,4.7,3977008.2000000007,2.540938338703767,1
33,Mujer,Técnico,Desarrollo,9,9,Java|Kubernetes,4,2.9,1137387.888,1.2983699936107478,0
32,Mujer,Universitario,Infraestructura,10,4,Kubernetes|Node.js|SQL,24,5.8,2612889.0,3.10179148388061,1
42,Hombre,Magister,Desarrollo,17,6,SQL|Docker,11,4.3,4098630.5999999996,3.368884185418562,1
38,Hombre,Técnico,Soporte,12,1,Node.js|AWS|JavaScript,13,2.8,1681459.2000000002,1.5460573485449665,0
31,Hombre,Universitario,Desarrollo,8,5,JavaScript|Java|C++|R,30,7.1,3960599.9999999995,3.8020178842028454,1
34,Hombre,Magister,Infraestructura,12,6,JavaScript|R|Python,14,4.9,3934425.5999999996,3.013323749607267,1
34,Hombre,Técnico,Desarrollo,13,8,Kubernetes|JavaScript|Docker,14,4.1,2344478.4000000004,2.864439085355767,1
35,Hombre,Técnico,Soporte,7,7,Angular|Node.js|SQL,17,4.3,2013854.4,1.549671822153817,0
47,Hombre,Doctorado,Soporte,16,4,Angular|AWS|JavaScript|C++,24,6.8,7234761.6000000015,4.152721370782424,1
36,Hombre,Universitario,Infraestructura,10,7,Python|React|Kubernetes|AWS,23,6.3,3819149.9999999995,4.614089060640563,1
24,Hombre,Técnico,Infraestructura,6,6,Angular|JavaScript,13,3.6,1673193.6,1.7902239026470215,1
32,Hombre,Técnico,Soporte,6,0,Node.js|SQL|R|JavaScript,10,2.2,1151280.0,1.1106317413308402,0
25,Hombre,Universitario,Infraestructura,6,5,Python|Node.js,8,3.2,1918800.0,1.874480185910331,1
33,Hombre,Universitario,Infraestructura,11,6,Docker|JavaScript|Angular,25,6.4,4022715.0000000005,4.048449468223594,1
25,Hombre,Universitario,Infraestructura,6,2,Kubernetes|Java,7,2.4,1551030.0,1.3254586611633294,0
27,Mujer,Doctorado,Ciberseguridad,9,9,Docker|AWS|Kubernetes|R,19,7.0,4369013.791999999,4.561412048974916,1
24,Mujer,Técnico,Desarrollo,6,6,R|Angular,14,3.8,1258783.968,1.2926939661407135,0
36,Hombre,Universitario,Soporte,13,9,Docker,7,3.9,2821005.0,1.973794898589457,1
35,Hombre,Universitario,Infraestructura,7,7,SQL|Python|AWS|C++,14,4.7,2690010.0,2.818608624972819,1
36,Hombre,Universitario,Desarrollo,13,7,Docker|C++|AWS|JavaScript,12,4.4,3084840.0,2.5668945735132995,1
34,Hombre,Técnico,Soporte,11,4,Kubernetes|Angular|AWS,14,3.4,1909550.4,1.9263439214556743,1
28,Hombre,Doctorado,Desarrollo,10,9,R,4,3.9,3755927.9999999995,2.493043252898506,1
34,Mujer,Universitario,Desarrollo,12,3,C++|JavaScript|Docker,20,4.9,2413555.2,2.664359846072232,1
44,Hombre,Universitario,Ciberseguridad,14,7,Angular,10,4.0,2969220.0000000005,2.6106632153075915,1
37,Hombre,Universitario,Soporte,9,9,Angular|Node.js,3,3.2,2122365.0,1.4551815651814142,0
32,Hombre,Técnico,Soporte,12,9,Python,7,3.3,1908172.8,1.5151857401120272,0
27,Hombre,Universitario,Análisis de Datos,9,9,C++|Java|React,13,4.9,3014115.0,3.0961601643659407,1
30,Hombre,Universitario,Soporte,11,4,JavaScript|Kubernetes,10,3.4,2364060.0,2.0314413375832263,1
34,Mujer,Universitario,Desarrollo,8,8,React|C++,5,3.3,1546183.8,1.381609353675796,0
40,Hombre,Doctorado,Desarrollo,15,6,AWS|Java,9,4.2,4647104.000000001,2.933017721855918,1
31,No Binario,Universitario,Soporte,6,6,SQL,6,3.1,1354033.1999999997,1.101540902375093,0
35,Mujer,Técnico,Desarrollo,9,7,Java|Kubernetes,7,3.0,1162385.424,1.2616979266084511,0
38,Hombre,Universitario,Ciberseguridad,14,8,Java|JavaScript|Python,25,6.8,4662930.000000001,5.101010799608254,1
37,Hombre,Técnico,Ciberseguridad,14,5,Python|AWS,10,3.0,1906992.0000000005,2.380862319752,1
31,Hombre,Técnico,Desarrollo,10,0,React|AWS,12,2.5,1446480.0000000002,1.61012962363004,0
35,Hombre,Técnico,Soporte,10,6,Java,8,2.9,1635408.0000000002,1.2253024852359853,0
30,Hombre,Universitario,Infraestructura,12,7,Python|Java|R,24,6.4,4172160.0,3.4556660575566536,1
32,Mujer,Universitario,Infraestructura,12,5,Node.js,3,2.4,1364808.0,1.149751808952388,0
36,Hombre,Universitario,Análisis de Datos,11,7,Docker,10,4.0,2707230.0,2.940514395068307,1
43,Hombre,Universitario,Infraestructura,12,5,AWS|Kubernetes|React|JavaScript,23,5.9,3837600.0,4.740126629675891,1
25,Mujer,Universitario,Desarrollo,4,4,Kubernetes|C++|React|Python,12,3.7,1443823.2000000002,1.8077851220478331,1
37,Hombre,Técnico,Infraestructura,8,8,Docker|Angular|Python,19,4.8,2264774.4000000004,2.767544147627317,1
39,Mujer,Universitario,Soporte,13,13,Docker,8,4.9,2488978.8000000003,1.9691823986238035,1
38,Hombre,Técnico,Soporte,8,8,R|Angular|JavaScript|Docker,19,4.8,2264774.4000000004,2.106508339791389,1
39,Hombre,Técnico,Soporte,9,3,JavaScript|Node.js|AWS|Java,29,5.3,2573947.2,2.8071641743054956,1
34,Mujer,Universitario,Soporte,8,6,Java,7,3.3,1521042.5999999999,1.1558530355617929,0
41,Hombre,Técnico,Desarrollo,12,6,React|Angular|Node.js,9,3.1,1807411.2000000002,1.5547764978074712,0
26,Mujer,Técnico,Soporte,6,6,R|React|Kubernetes,18,4.3,1408194.528,1.6167844002815053,0
25,Mujer,Universitario,Soporte,7,6,Docker|Kubernetes|React,9,3.6,1587936.15,1.681432655608178,0
31,Mujer,Universitario,Desarrollo,8,8,JavaScript|Node.js|Kubernetes|C++,20,6.0,2488978.8,3.5609641138554893,1
24,Hombre,Universitario,Desarrollo,6,6,Docker|C++|R|AWS,35,8.1,4173390.0000000005,5.5399210647729396,1
41,Hombre,Doctorado,Análisis de Datos,14,0,R|Node.js|JavaScript|AWS,22,5.4,5581576.000000001,4.79767034993283,1
38,Mujer,Universitario,Soporte,12,3,AWS|Angular|SQL|Node.js,17,4.4,2198059.1999999997,1.8010902494105108,1
29,Mujer,Universitario,Soporte,11,9,Angular|Docker,13,4.9,2352049.05,1.7224445387047633,0
28,No Binario,Técnico,Soporte,10,5,JavaScript,7,2.6,1099029.5999999999,1.1379675422225854,0
34,Hombre,Universitario,Infraestructura,10,8,JavaScript,10,4.2,2730600.0,2.5438033867967023,1
35,Hombre,Magister,Ciberseguridad,11,5,JavaScript|AWS|Java|Kubernetes,37,9.0,6554547.000000001,9.731531053456736,1
32,Mujer,Universitario,Infraestructura,9,9,React,10,4.4,2005010.6999999997,1.877378445161298,1
37,Hombre,Universitario,Desarrollo,11,10,Angular|JavaScript|R,21,6.5,4098975.0,3.3659898301751197,1
31,Mujer,Técnico,Soporte,6,6,Angular|R|Python,28,5.7,1781720.928,1.8008337084127506,1
36,Mujer,Técnico,Infraestructura,8,8,React|SQL|AWS,16,4.4,1532607.5520000001,1.679803420962486,0
37,Hombre,Universitario,Ciberseguridad,13,7,React,3,2.8,2171565.0,2.0661189258871286,1
28,Mujer,Técnico,Infraestructura,5,5,Java|Angular,15,3.7,1203186.0,1.0781758691249577,0
38,Mujer,Universitario,Infraestructura,9,9,C++|JavaScript|AWS|Kubernetes,31,8.1,3372063.4499999997,4.230731257933491,1
28,Hombre,Técnico,Desarrollo,8,0,JavaScript|SQL|React,19,3.5,1735776.0,1.9674970231251578,1
31,Mujer,Magister,Desarrollo,9,6,R|Kubernetes,7,3.5,2001365.226,2.157606163703977,1
39,Hombre,Doctorado,Desarrollo,14,7,React,1,2.8,3263075.200000001,2.0319477828283,1
28,Mujer,Técnico,Desarrollo,10,5,Python|Java|SQL,24,5.0,1831716.0,2.107748575417026,1
36,Hombre,Técnico,Análisis de Datos,7,3,AWS|Node.js|Python,17,3.7,1758801.6,2.4260709382180004,1
34,Mujer,Universitario,Desarrollo,12,5,Java|React,6,2.9,1580304.0,1.4765443204221789,0
30,Hombre,Doctorado,Desarrollo,12,0,JavaScript|Java|Python|Node.js,15,3.9,4040960.0000000005,3.12336199215646,1
34,Hombre,Universitario,Infraestructura,9,9,R|Node.js,14,5.1,3103289.9999999995,2.4727615182643916,1
31,Mujer,Técnico,Ciberseguridad,7,7,AWS|Java|Node.js|SQL,27,5.7,1858006.5119999999,2.3561306286571653,1
32,Hombre,Universitario,Desarrollo,12,6,React|Node.js|JavaScript,20,5.5,3660479.9999999995,3.6585877134667952,1
46,Hombre,Universitario,Soporte,11,4,Java,8,3.0,2173410.0000000005,1.5900527398730502,0
26,No Binario,Técnico,Soporte,6,0,React|Python,10,2.2,840434.4,0.8176673735794394,0
35,No Binario,Universitario,Desarrollo,13,3,SQL,2,1.8,1155597.3,1.0499348262228787,0
33,Hombre,Técnico,Desarrollo,7,7,Angular|R|Docker|React,24,5.3,2385806.4,2.657734489417966,1
29,Hombre,Técnico,Soporte,5,5,SQL|C++|Kubernetes|JavaScript,21,4.6,1943400.0,2.2359249670128394,1
35,Hombre,Técnico,Soporte,11,3,R|JavaScript|SQL,23,4.5,2385412.8000000003,2.094775829231089,1
38,Hombre,Técnico,Ciberseguridad,9,6,Kubernetes|Angular|SQL|Python,26,5.4,2608190.4,3.278505926747795,1
39,Hombre,Técnico,Desarrollo,11,3,R|React,13,3.1,1775332.8000000003,1.7337954283222452,0
39,Mujer,Universitario,Infraestructura,9,0,Python,3,1.3,846270.75,1.0283696525215902,0
46,Mujer,Técnico,Infraestructura,15,4,SQL|C++,10,2.9,1372709.5200000003,1.0809371183770373,0
33,Mujer,Técnico,Desarrollo,9,1,SQL|Node.js,6,1.8,820752.432,0.8458505700337602,0
28,Mujer,Técnico,Infraestructura,6,6,JavaScript|Python|Docker,15,3.9,1296136.608,1.6617736295431493,0
37,Hombre,Doctorado,Ciberseguridad,13,9,Java|Node.js|R|Kubernetes,30,9.3,8775016.8,7.29956454008932,1
33,Hombre,Universitario,Desarrollo,9,3,Kubernetes|Node.js,7,2.7,1837005.0,2.157748914758916,1
39,Hombre,Universitario,Soporte,8,6,JavaScript|R|Python,19,5.4,3116820.0,2.890114176531096,1
28,Hombre,Universitario,Soporte,10,5,Python|Docker|JavaScript|AWS,28,6.7,4059000.0000000005,4.5628470046709975,1
46,Hombre,Doctorado,Desarrollo,20,3,React|R|Angular|SQL,23,6.4,7562368.000000001,4.1848280191918805,1
36,Mujer,Técnico,Soporte,11,0,R,7,1.8,868448.88,0.9384864609222774,0
26,Hombre,Universitario,Desarrollo,8,1,AWS,10,2.8,1825320.0,2.16979868870266,1
31,Hombre,Universitario,Soporte,12,2,React|Docker,13,3.5,2499360.0,2.2728383578130917,1
39,Hombre,Universitario,Desarrollo,8,6,JavaScript|R|Node.js,13,4.3,2600220.0,2.5280722077319258,1
37,Mujer,Técnico,Desarrollo,9,6,R|React,10,3.2,1237378.032,1.3949463785235423,0
28,Hombre,Universitario,Ciberseguridad,9,9,Kubernetes|JavaScript|R|SQL,20,6.2,3638340.0,4.6060997774577155,1
38,Hombre,Técnico,Infraestructura,8,1,C++|AWS|Java,19,3.6,1801900.8,2.0755890677069,1
25,Hombre,Universitario,Soporte,4,2,Kubernetes,10,3.0,1653120.0000000002,1.8597634595943917,1
31,Mujer,Universitario,Desarrollo,10,3,Kubernetes,6,2.5,1319913.0,1.673491187438067,0
40,Hombre,Técnico,Desarrollo,15,5,AWS|Node.js,7,2.6,1756440.0,1.811422010097191,1
29,Mujer,Universitario,Infraestructura,8,6,C++|JavaScript,9,3.6,1646748.5999999999,1.6500234893364054,0
24,Mujer,Técnico,Infraestructura,6,6,SQL|C++,16,4.0,1333489.248,1.3264123133207142,0
35,Hombre,Universitario,Desarrollo,13,0,React|Java,7,2.0,1725075.0,1.4559940944603023,0
31,Hombre,Universitario,Ciberseguridad,9,9,Java,10,4.4,2746589.9999999995,2.350968114717152,1
33,No Binario,Técnico,Soporte,12,7,Docker|React|Angular|Node.js,20,4.8,1880274.4319999998,1.859451983512762,1
30,Hombre,Técnico,Soporte,7,7,Angular|AWS|Java,12,3.6,1748174.4000000001,1.6079408091143765,0
31,Hombre,Doctorado,Análisis de Datos,13,0,JavaScript|Docker|Angular|SQL,15,3.9,4167240.0000000005,2.6340578719953665,1
21,Mujer,Técnico,Desarrollo,3,3,React|Python|AWS,24,4.6,1325013.0719999997,2.206470524225996,1
32,Mujer,Técnico,Soporte,8,2,SQL,7,2.1,880947.648,0.7004310576684379,0
29,No Binario,Técnico,Desarrollo,11,4,Docker|Python|Angular|AWS,12,3.1,1304900.112,1.5820209087904806,0
26,Mujer,Universitario,Ciberseguridad,6,6,JavaScript|Angular|Node.js,15,4.7,1879304.7,2.37963550951808,1
35,Hombre,Universitario,Infraestructura,7,7,Docker|React|Kubernetes|Python,22,6.1,3354210.0,4.503072428355007,1
40,Hombre,Técnico,Análisis de Datos,14,3,React|Angular|C++|AWS,11,2.8,1813315.2000000004,1.8251040485881254,1
30,Mujer,Técnico,Soporte,7,7,Kubernetes|Java|Python|Docker,25,5.5,1780427.9519999998,2.6318640467567813,1
36,Hombre,Técnico,Análisis de Datos,7,7,AWS,2,2.3,1216814.4000000001,1.2401961903179357,0
36,Hombre,Técnico,Soporte,10,4,Kubernetes,5,2.2,1316592.0,1.3285677724573364,0
25,Mujer,Universitario,Soporte,7,7,Python|C++,12,4.4,1842490.8,1.77451903060946,1
45,Hombre,Universitario,Soporte,14,4,Docker|Kubernetes|Angular|Java,22,5.5,3847440.000000001,2.6809196222574565,1
32,Hombre,Técnico,Infraestructura,6,6,AWS|SQL|R,16,4.0,1826697.5999999999,1.7180215353373771,0
38,Hombre,Técnico,Desarrollo,13,7,AWS|Angular|React|Python,28,5.9,3175761.6,3.7237486635666546,1
38,Hombre,Técnico,Desarrollo,8,8,JavaScript|AWS|Node.js,11,3.7,1823942.4000000001,2.1534793858318957,1
34,Hombre,Doctorado,Desarrollo,11,11,SQL|Node.js|React|Java,19,7.5,6800358.399999999,4.512351474363791,1
38,Hombre,Doctorado,Infraestructura,12,9,JavaScript|React|Java,26,8.5,7816371.2,5.456607926027938,1
36,Hombre,Universitario,Infraestructura,9,9,SQL|Angular|R,15,5.3,3192464.9999999995,2.4480375196307067,1
27,Hombre,Técnico,Infraestructura,9,3,React|JavaScript,9,2.6,1432507.2,1.6124747667990145,0
30,Mujer,Técnico,Análisis de Datos,12,0,Kubernetes|R|AWS,17,3.2,1356188.1600000001,1.7661870284238355,1
31,Hombre,Técnico,Soporte,7,5,Angular|Node.js,13,3.5,1673784.0,1.6583655011835114,0
27,No Binario,Técnico,Desarrollo,6,4,Angular,3,1.9,758258.592,0.8475376074256095,0
28,Hombre,Universitario,Desarrollo,6,6,Kubernetes|AWS|Python|Angular,18,5.2,2814240.0,3.676820358827735,1
40,Hombre,Universitario,Infraestructura,11,5,Java|C++|AWS,23,5.9,3717675.0,3.3053411950423714,1
40,Mujer,Universitario,Desarrollo,13,11,C++|Node.js|Java|React,24,7.3,3496422.6000000006,3.4110054364239866,1
39,Hombre,Universitario,Soporte,13,0,SQL,2,1.2,1217700.0,0.9285826467005898,0
36,No Binario,Universitario,Infraestructura,11,4,Kubernetes,5,2.5,1377827.55,1.495778823187492,0
33,Hombre,Universitario,Infraestructura,8,7,Angular,1,2.4,1670340.0,1.3178873204408348,0
26,No Binario,Técnico,Soporte,8,2,React|Java|Node.js,25,4.6,1605014.208,1.7014167819613903,0
